club,match_id,match_date,era,era_start,era_end,coach_real,coach_id_real,dirigio_la_era
"Juárez","3799367","2021-08-29","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799470","2021-09-11","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799354","2021-09-19","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799426","2021-09-22","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799460","2021-09-29","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799383","2021-10-02","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799467","2021-10-09","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799360","2021-10-17","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799456","2021-10-25","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799363","2021-10-30","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799478","2021-11-07","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816793","2022-01-08","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816780","2022-01-16","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816753","2022-01-21","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816700","2022-02-10","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816689","2022-02-19","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816672","2022-02-26","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816722","2022-03-02","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816792","2022-03-05","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816699","2022-03-12","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816710","2022-03-16","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816764","2022-03-21","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816698","2022-04-03","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816737","2022-04-10","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816728","2022-04-16","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816744","2022-04-20","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816754","2022-04-23","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3816739","2022-04-30","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3835103","2022-07-02","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835112","2022-07-09","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835121","2022-07-16","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835131","2022-07-23","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835138","2022-07-27","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835145","2022-07-30","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835155","2022-08-04","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835162","2022-08-08","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835175","2022-08-17","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835182","2022-08-21","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835197","2022-08-27","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835209","2022-09-03","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835215","2022-09-07","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835224","2022-09-10","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835168","2022-09-15","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835242","2022-09-19","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3835246","2022-10-01","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870378","2023-01-08","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870390","2023-01-15","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870400","2023-01-23","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870408","2023-01-29","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870413","2023-02-04","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870427","2023-02-12","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870429","2023-02-15","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870436","2023-02-18","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870450","2023-02-25","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870461","2023-03-05","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870471","2023-03-13","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870481","2023-03-20","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870483","2023-04-01","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870500","2023-04-10","Hernan Cristante","2022-07-02","2023-04-10","Rolando Hernán Cristante Mandarino","5543","1"
"Juárez","3870501","2023-04-14","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3870515","2023-04-23","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3870520","2023-04-29","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889637","2023-07-01","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889647","2023-07-09","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889662","2023-07-16","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889665","2023-08-19","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889680","2023-08-23","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889683","2023-08-26","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889691","2023-09-02","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889705","2023-09-16","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889710","2023-09-23","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889719","2023-09-30","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889736","2023-10-07","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889743","2023-10-21","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889752","2023-10-26","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889761","2023-10-30","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889771","2023-11-02","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889778","2023-11-06","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3889788","2023-11-13","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3918955","2024-01-14","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3918963","2024-01-20","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3918969","2024-01-25","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3918977","2024-01-29","Diego Andrei Mejia Campo","2023-04-14","2024-01-29","Diego Andrei Mejía Campo","1002763","1"
"Juárez","3918989","2024-02-03","Juan Torres","2024-02-03","2024-02-03","Juan Antonio Torres Servín","1004307","1"
"Juárez","3919002","2024-02-10","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919020","2024-02-24","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919030","2024-02-29","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919035","2024-03-03","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919040","2024-03-09","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919050","2024-03-16","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919007","2024-03-24","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919066","2024-04-01","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919075","2024-04-08","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919083","2024-04-15","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919086","2024-04-20","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3919098","2024-04-27","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939817","2024-07-06","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939831","2024-07-14","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939839","2024-07-18","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939848","2024-07-21","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939855","2024-08-24","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939865","2024-08-31","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939872","2024-09-14","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939886","2024-09-19","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939896","2024-09-23","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939898","2024-09-28","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939914","2024-10-07","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939922","2024-10-20","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939931","2024-10-24","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939940","2024-10-28","Mauricio Barbieri","2024-02-10","2024-10-28","Maurício Nogueira Barbieri","5054","1"
"Juárez","3939945","2024-11-02","Salvador Valero","2024-11-02","2024-11-10","Salvador Valero García","1005640","1"
"Juárez","3939958","2024-11-07","Salvador Valero","2024-11-02","2024-11-10","Salvador Valero García","1005640","1"
"Juárez","3939964","2024-11-10","Salvador Valero","2024-11-02","2024-11-10","Salvador Valero García","1005640","1"
"Juárez","3972015","2025-01-11","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972029","2025-01-18","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972035","2025-01-25","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972048","2025-01-30","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972053","2025-02-01","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972063","2025-02-09","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972070","2025-02-15","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972083","2025-02-22","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972092","2025-02-26","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972099","2025-03-01","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972105","2025-03-08","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972119","2025-03-16","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972124","2025-03-29","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972137","2025-04-05","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972144","2025-04-12","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972151","2025-04-16","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","3972160","2025-04-21","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004042","2025-07-12","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004055","2025-07-20","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004060","2025-07-26","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004074","2025-08-12","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004078","2025-08-16","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004085","2025-08-23","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004095","2025-08-30","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004104","2025-09-13","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004113","2025-09-20","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004123","2025-09-24","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004132","2025-09-27","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004142","2025-10-04","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004156","2025-10-18","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004160","2025-10-22","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004167","2025-10-25","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004177","2025-11-01","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4004185","2025-11-08","Martin Varini","2025-01-11","2025-11-08","Martín Varini Di Zioli","6035","1"
"Juárez","4038801","2026-01-10","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038813","2026-01-14","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038826","2026-01-18","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038829","2026-01-31","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038844","2026-02-08","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038848","2026-02-15","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038867","2026-02-28","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038878","2026-03-05","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038887","2026-03-08","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038890","2026-03-14","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038907","2026-03-23","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
"Juárez","4038909","2026-04-04","Pedro Caixinha","2026-01-10","2026-04-26","Pedro Miguel Faria Caixinha","4113","1"
